user_id,item_id
123488278,123743926
123488278,124718124
73791142,154420741
94101029,219066569
30607791,230005214
66872523,110249913
71152040,195664364
95574197,297917059
47587432,123870478
78161252,344580339
89587988,244744584
107131173,260324139
44718780,298796034
64087996,266021047
141042177,58197100
55005684,374613985
69584099,270846539
94724265,93005816
92471565,25299414
92471565,253483623
124352563,291736683
123575075,131380966
112809032,105568155
112809032,105568155
112809032,292383941
16389213,360619593
19095,139230992
49616948,60611753
55212549,128953359
102100388,297800553
102100388,108542105
32873164,161226936
126229065,148155282
102332975,281708819
102332975,209770684
102332975,90762376
47519738,348045286
124169015,197669885
73331581,209391195
73331581,80662686
8583317,197395042
65212247,237622970
142024804,137891773
114656315,155771172
129957620,358667409
4707609,165777613
48733433,84044288
74871408,164301858
41166322,126585025
109819359,36585462
109819359,55938382
29203427,66044171
29812907,36538043
136628716,56706752
136628716,259418432
136628716,119022730
78256365,323719805
108431897,375463108
94779338,207539870
140556802,22405279
2616976,98041042
55179271,177201652
58206242,312126912
8716998,51715611
84488670,348564810
56137104,171296966
11175279,3386671
12592427,48381779
12592427,270156927
50373510,378924325
134309562,147871807
134309562,16243595
37971336,324590207
135676027,73960695
72498476,367174091
88544112,283178995
116937648,2723634
44703989,354946341
85894090,287045289
48012828,1698614
53016665,28827326
73193816,359684588
41302437,2628077
15583256,135407993
82595029,154482782
73758350,34465417
99472230,66285177
5203264,387903067
133842123,9801571
59669265,88500410
103348019,315353283
26962287,323470825
104771014,210727967
101689972,1288220
101689972,1288220
101689972,1288220
101689972,95311977
101689972,391007175
38185963,111279258
43923104,128766658
36179838,196255940
99224658,262109164
99224658,66996633
99224658,141857024
118580080,175911328
136628716,403074135
33538031,349429565
69240146,255668867
3716598,377309363
61414783,298452799
93325108,282779722
93325108,35006597
93325108,306665890
50370611,56440686
71344020,85930183
71344020,85930183
94724265,398781207
46896961,302228260
116106398,374561443
234304,195564496
18760411,292834313
140635650,347009120
56941256,15068267
18760411,222428124
141771287,334826187
107510453,142664506
6882134,139910128
105439382,212554838
134132140,214833379
134132140,308779203
87665729,214020661
134375754,369774624
129284687,72169885
91664009,79141698
12592427,143040507
112548251,303340156
76662157,112177801
7686058,24605495
131039248,131672348
56057350,127790001
54878837,100925804
54878837,394402862
54878837,367556760
54878837,227965467
94779338,42079670
72055847,358543858
132045912,153870976
132045912,106184741
132045912,174061285
51969060,291327565
90505829,16216411
90505829,255323178
43496207,271914626
132501462,195826620
31662494,37238355
134867267,194109891
30706543,168350953
30706543,279791104
69897311,43513685
30706543,306785651
64557721,262750866
16143276,56821937
101613012,82896964
140334474,321886986
109369720,320782849
88879877,401580178
8779015,3096697
22495199,61595252
91497151,87398747
37955794,39516096
76408520,342331267
39819685,114335720
39819685,64320512
74346830,337455220
627349,282080957
137634898,379291243
18798980,375661180
25574723,168156229
33210604,165373529
76113934,270242295
53016665,389242167
53016665,263149478
53016665,62954417
59451304,64656657
59451304,190302345
59451304,18547833
23115142,255407990
23115142,284324782
23115142,24699843
23329867,324942172
95304670,80229234
29927052,298252524
78964654,150848534
78964654,269398203
120131293,288264229
120131293,336873926
8442041,251298559
8442041,332975977
82198454,164301858
96189202,91960331
11892898,390001419
85989785,230732321
16915261,16358948
89862209,117941780
21961935,253439386
6597815,101676198
26131485,302634742
110935101,95191686
110935101,74821634
111418639,53397381
120284895,169460602
20143607,28768762
32219902,334323450
36867812,89287938
60623651,139104703
71193336,265270712
111625873,375956513
111625873,264753486
20896769,83492618
22814378,18197700
112548883,55895172
100268421,284019855
78948943,120844109
78948943,336121162
136257384,269255728
58308741,404076027
15817558,104035362
19785023,151255344
42524003,150161489
135514874,7055327
2616976,46648581
79913871,234044653
55179271,335440803
79913871,250515265
108049615,190066787
79913871,204804312
79913871,351477684
77099628,236464205
14843329,359717731
109606491,389302012
106990912,370757635
80681265,155736543
117604582,104722964
90954039,296946382
16873602,241352410
127579903,346737149
8036273,195509994
13108636,285818681
112533984,253334687
113941171,40124265
96642918,25301842
3727568,178443406
3727568,117860191
112156434,112943829
119702401,99423261
57412556,185547317
60325466,285407350
81949895,317396555
95335821,293449678
95335821,381639978
57983419,175855138
49272579,312164199
16896741,173635100
82733729,106857779
8224865,123905240
139749655,249958501
2511629,49660831
49839161,267104658
23793179,176787189
51222613,275050435
83801469,304563921
98548707,47017350
118901681,117185752
1637359,50356965
31969919,176709504
12269523,311720412
116641691,80233719
135884728,15189787
91223012,169600928
3153929,186161580
60371446,291303549
123488278,396428797
123488278,384081604
123488278,312918636
105568389,349772881
90823472,257653607
109639192,136574870
66872523,346506124
71152040,1013122
128476824,352930425
128476824,273049492
26664688,178267822
26664688,280281637
26664688,268606658
25866313,100908685
25866313,42069700
54596791,299744702
65068308,288392123
92882903,108134318
108431897,217848592
116657066,208905255
116657066,250708493
126503281,225289157
126503281,225289157
23749054,79040590
141581350,10296394
37093659,291558798
31224289,214166963
4310004,38272727
42850571,121841304
42850571,121841304
75808886,342296993
102332975,339812868
102332975,147705443
76130800,168561275
90093972,166536009
16721464,381821169
16721464,118473569
123451185,34609957
77465332,339504971
18138622,158537037
21838112,97648909
56640909,2374447
60468635,28903148
40551347,158026595
49445501,376574134
134383496,209594621
134383496,58913619
53675738,303539378
24839021,163169700
24839021,163169700
24839021,398819247
24839021,113788334
11940579,236286674
19318050,163009105
19318050,69274697
133135970,21665802
47156937,141455754
47156937,323663812
119490278,159637240
119490278,37489791
47156937,224469424
124559448,189861570
4904673,52131085
83367628,299640525
87816316,6679285
72249339,54504846
102041361,35882145
102041361,69659223
29064427,308412099
29064427,120395036
13789551,87440317
87088035,322154087
19095,139230992
103228540,381277616
64966045,112723035
66421472,379802706
66421472,89466692
46758215,370057323
10070648,143125554
46758215,313791402
102499982,291531658
102499982,380655677
94066042,42823328
73490341,115720770
73490341,345725116
133865585,242249759
112809032,383786823
112809032,119851362
1627203,11472725
1627203,11472725
1627203,393887308
97924986,362386754
140762201,252078375
53334106,50578144
63643294,178897465
74094443,144255736
110488779,343591594
109359671,145989490
102148525,308964310
115573107,199347011
104891848,183993503
104891848,356863580
104891848,201648329
134309562,356059811
136723996,144290891
134309562,245126220
134309562,16243595
6866692,68958907
22846324,112490347
49083918,241621077
80154957,375381796
50724712,219219956
29827518,372418992
96503383,193827120
35236069,216659748
56413410,226912460
64204275,304931704
64204275,273364305
133817664,358733957
33734284,185995652
33734284,122810525
84001614,237443949
138096801,288984496
2289510,277167773
137158994,167679428
70163788,345855321
7615259,149011030
119613283,285258205
126603266,57342849
5725817,326492304
1001707,22380360
99503374,152563923
72840840,242585565
77187176,122507208
115888024,329324349
74898137,18610877
133641782,53449461
133641782,319220543
21724189,150430868
136482190,376155758
25800428,378014031
6862994,323656731
6396896,370780964
5203264,194894234
5203264,43614286
5203264,105392265
115965957,274274645
25992841,173525858
109104663,184367489
137082661,5091563
135426325,78657432
123404554,6655588
18261127,37488911
18292649,346836251
137292155,14087919
28518682,321090773
36926619,263458636
84547687,391514965
85305086,326824295
107131173,156333
29515777,258461259
110277324,241689082
141996578,170229445
141996578,277269693
14504881,102088585
114656315,155771172
74760356,305901892
21552019,65974619
13476086,243303246
19163256,302369268
24729502,271748295
79380698,317584831
22833522,138638751
83763318,181306718
72228965,100119358
36723448,399101928
47795449,213354160
47795449,223427601
101650089,128935291
80802991,85854990
87384297,344502858
125133592,159424663
92471565,126183822
3303277,151193634
62144207,190954415
132228155,257519036
33608164,121871362
114166965,26393606
41166322,189003602
84760261,401410453
124686576,227556410
8277339,32549993
21072045,279892275
39640802,9237986
22804811,3568305
24744728,234080693
74158682,2106027
49025624,381392638
89826487,270187273
129284687,316432872
16087833,101366420
60623651,50920779
61875003,81869391
60884718,224049950
75536562,81135687
2764328,327984013
7686058,2884182
53016665,240514714
53016665,228997686
62491723,326875842
111835408,129434293
111835408,129434293
74094443,75027017
93325108,175193760
93325108,282779722
26664688,284035313
26664688,100632935
65834424,302321834
70412049,96196547
70412049,137468803
70412049,123610985
70412049,182526744
70412049,211867896
139354564,140140765
9804081,160070003
126858545,126633895
84110753,257421736
84110753,165932985
101034881,287824233
98292967,144244637
75808886,260341309
75808886,46372431
76130800,305229489
21860147,77097210
76130800,103073878
23793179,110079290
33787718,235562370
96851252,353305040
97014003,360869379
52494029,132688715
68795151,68314045
1165338,165580144
85374735,60714032
35717987,16621655
29515777,258461259
141996578,365654198
67938240,318401097
93398793,74641366
24998109,11157992
69051488,403391396
69309915,137619623
73193816,391739025
126290391,226823594
117368135,358329460
116557044,174353037
43496207,219006428
119414093,382363887
58308741,21637170
37252955,90403219
135389344,208002381
56941256,15068267
56941256,240336879
72802893,300339267
99224658,341271501
116590113,368906079
50301733,121485727
123575075,278538051
110488779,300372595
57071628,359611188
56137104,209009133
56137104,238729730
19095,139230992
19381333,4386604
19936645,72725833
76874961,249773065
7953262,132256901
101881032,381265287
22495199,76273367
69673512,368456788
82304530,58335317
68593644,386020226
22151716,151803952
9249489,175942826
139110910,281253400
46415349,74896655
46415349,130108359
13801955,83915099
1778994,149161770
1778994,249154726
88879877,229780582
103669711,165123947
120228731,11344708
59579544,132961451
113321309,87060572
30956480,340959943
41166322,208608141
29064427,32682708
29064427,239539554
29064427,169727847
139882643,387473781
139882643,319135757
53076643,360507001
24985298,3448040
95852908,217032845
45481107,392499472
847362,219773614
98628646,149511027
83801469,61017128
627349,149784572
69240146,10103830
99030368,33186532
10909905,54133315
24839021,228058625
24839021,25233160
24839021,378290185
24839021,378290185
24839021,398819247
24839021,163169700
24839021,200610028
24839021,163169700
24839021,398765684
24839021,119661254
42422044,354203891
61849905,296619611
55507721,404144832
44718780,84259683
44718780,84259683
55507721,134473338
55507721,137021815
102041361,348033639
102041361,2365461
102041361,253794800
102041361,253794800
48995879,74590908
102041361,318237941
102041361,363671877
131039248,245065304
18187983,332919998
48952506,376974763
123156384,389372826
123156384,32757985
64966045,254102734
77954067,5066223
21597711,380928095
5065225,394747048
92129428,213913663
13925946,203009780
3303277,387664047
62144207,190954415
62144207,190954415
136628716,68170008
25800428,378014031
92669887,11109858
70783003,259767822
3716598,250765207
5203264,396417188
118301168,106178573
5203264,104947115
5203264,1887758
7821057,326108663
83052376,106552909
86198775,320989209
109104663,3326581
135676027,161471668
40551347,321311925
25103848,117542851
25103848,59522398
72724722,289669697
75867540,308335734
82816917,210387599
82816917,31514020
84547687,85040213
55521985,340889031
55521985,357629411
27756102,18305490
48890026,88846051
85072760,105424254
114085108,359855925
137637748,195564496
134309562,228068866
22921488,103735663
128523088,261126771
44445004,331716726
57815793,382502857
135580342,157921662
16020417,370226369
109688356,40504937
132045912,280538149
122721850,28216711
124743824,353266810
14167442,344605348
125518888,311025682
39751786,356381411
64182182,258572256
41657821,98982810
3961781,248878682
3961781,364664770
3961781,182926917
126424662,147908371
9808760,236450095
111625873,170465979
111625873,375956513
135809294,271587203
138000484,173751059
138000484,173751059
105854400,269645080
20896769,114153797
649054,117363922
48079720,101253081
114656315,155771172
950795,355841966
67736383,289705066
129957620,332105364
73331581,286709387
98609058,209356893
105425114,163292937
117859770,189147027
97371661,29235369
121393413,83302477
37006225,192516404
107131173,156333
61414783,381371453
44703989,155069080
70428849,179075098
90116353,154940593
16915261,16358948
14753773,180878088
5957816,342077953
6597815,355434012
41888827,52374645
86927679,21364182
130269564,230368394
35320346,8138362
130269564,156140750
128818870,374197846
45635084,26517078
124789729,186312272
73554726,253143229
58391604,63604170
6396227,78279354
87527373,309210181
83012026,352792923
84824562,44071993
84824562,235295453
98006050,299655896
101689972,95311977
102743010,315119130
134413436,157906431
99136326,95774374
44449753,35674346
54596791,299744702
54596791,299744702
54596791,103457961
54596791,261519925
113941171,257201043
70220697,285032879
132977088,28071657
3727568,178365186
13789551,127462106
113305289,312551292
113305289,384363175
113305289,62112497
120484940,357738741
127097416,93573678
120484940,313774396
50322291,11088430
50322291,317841481
66421472,121700539
35012787,245836111
43023889,96545343
6430954,86026736
102020621,104575836
103298536,382752910
95402018,385528424
133591154,150845178
89885556,96262936
47156937,191610636
47156937,191610636
47156937,297733880
107022033,85968093
119889465,372600182
109639192,43701735
6396896,370780964
90795949,173525858
80829800,345711668
98638050,42287367
19409059,40639330
29221987,6150419
29221987,155786550
47587432,402031023
79913871,352922066
79913871,372771881
79913871,351477684
71613487,373980285
83284013,314413837
83284013,158026595
83284013,157363833
83284013,131930260
1064331,161393819
11175279,3386671
43114655,252732601
57922834,177905884
61382316,181984001
61382316,100443993
78376262,232858431
20585998,244806042
31005284,167678793
116641691,252183238
123488278,29984723
123488278,28326423
67993088,199713935
90779806,251781130
91664009,84430097
68375070,348045286
71152040,271947042
125311481,230335983
119370179,49003076
116944704,150657987
41282708,373116464
119370179,338295548
127298242,127477520
2344622,167065439
69814478,59516422
86347757,299979612
94376746,301789092
94376746,382324288
34939780,217200476
131908191,307792517
102499982,380655677
4601466,178419246
26330430,251440237
90909280,103533548
41866258,222548377
136489129,313270331
2616976,84687357
2616976,94432863
24045086,286847639
24045086,367954158
55179271,234522434
64079770,96517626
47795449,306345356
52855989,291546024
76240558,39142765
76240558,39142765
88964142,1070257
113063428,86894218
87088035,353013301
18989773,206145104
42735883,146548754
37916008,125395068
25866313,251038807
25866313,379466246
66581357,71942130
124343016,177408279
142344317,279942794
142344317,279942794
25837904,58727293
122440572,315665046
71344020,28234151
51112461,220857244
88287026,323252762
81415350,120867885
139267543,207241214
8442041,329990479
8442041,306987566
8442041,118846080
26259623,186860838
94625250,97366599
103188393,245131454
103188393,4991664
54212053,128092154
69309944,289910056
125133592,323560471
40523696,315482333
54878837,18566920
54878837,376089314
54878837,263659409
10038587,265870853
121641264,348045286
36641911,174327141
36641911,53234661
45577644,81983931
45577644,53576929
125104557,140660934
85717637,997704
22846324,118963160
22846324,341599014
65779437,86911641
133641782,172526916
133641782,369037565
21724189,150430868
136723996,144290891
136723996,19661084
84123477,356421528
6866692,224278592
42977680,42758945
20262488,29755627
85989785,261075518
68855010,184205073
85989785,189014850
114999744,360676720
133031809,2009810
52331564,212564642
68209642,18429095
36867812,301943791
103482353,213879543
81568064,85041206
86923777,178093126
10909905,142971796
134309562,399578452
134309562,13630029
22894873,234663934
138000484,173751059
90627536,164956144
24700520,197785868
47587432,95351238
26024212,243504133
46526694,135211239
3889704,265159019
25800428,372662527
131240192,227762877
127298242,107972008
120571369,137414193
86927679,58709317
24045086,326770949
4904673,52131085
122721850,86004839
132575385,208969080
84488670,231165384
6396896,370780964
6396896,370780964
49971174,31813307
54790610,241460840
131039248,314811266
89587988,244744584
3961781,182926917
3961781,375666821
3961781,101835171
3961781,182926917
98006050,22213003
771719,233519443
134621848,49924525
126458188,379470045
73098659,206785665
116830510,242717283
99136326,210805134
123242164,271056621
135983226,149715755
12968141,377377233
91309794,276236595
72249339,173983045
72249339,136933503
85785429,402023629
85785429,106417068
92129428,30335223
91002033,123991357
43380951,1695043
43380951,92883427
111205371,87276811
63479831,199463005
44718780,84259683
67041167,224324647
57198121,123629292
119198255,305876141
29064427,373694029
29064427,155404014
37309589,41801669
140334474,226323577
135676027,161471668
82644746,393338210
4497869,328305791
4497869,328305791
56941256,15068267
45577644,4471658
68656573,245773983
8988329,206103632
47263719,324516018
141529449,93565616
16143276,234577518
30562839,344886421
15817558,268687527
65420018,247206593
69281815,24793522
117106172,33499782
97620119,269868401
133817664,368713753
133817664,203340169
51898855,76448992
48733433,128946989
108885915,351843253
85116925,397683486
50690481,57474847
39479918,100157373
20697861,95311977
26711371,207699604
90505829,99593433
52331564,6877959
54878837,297412620
54878837,100925804
54878837,100925804
120484940,57759922
120484940,96910239
53334106,299920668
18444881,16038436
103238455,341084171
72873434,299517700
9294629,43995664
116780169,175340739
116780169,104215922
66369549,278797321
74760356,305901892
119737948,327959717
119737948,327959717
60371446,49291304
90823472,257653607
79976499,153481391
42524003,229653332
31006519,63818354
112420330,275728055
1678275,52336111
23115142,230947655
23329867,324942172
13019864,152351532
90093972,276692118
13019864,335058474
121013343,137891773
115479287,30691615
76874961,249773065
105854400,250179387
39705101,197607260
108049615,391583071
66581357,248135509
37093659,375139652
24386269,125270720
12720611,390753523
43691003,144954870
32109732,167996284
32109732,313703757
81415350,166517779
46288074,226210292
94376746,65169518
97873830,369132389
17715311,175967514
32988961,312892549
26113145,353107785
58305040,299364157
42182525,384076141
71036667,224960347
44318358,181935325
44318358,181935325
60284321,49350039
52625459,251291728
84110753,271647831
84110753,151621456
54987533,69288272
54987533,297400610
111625873,400447047
79913871,383360499
79913871,1709374
79913871,301051464
122374396,215757720
119349038,24412382
37970659,85451613
40222003,46933574
81525436,395844621
129377820,298080580
81525436,394265984
81525436,110670292
120849054,154084903
21838112,135932452
1627203,393887308
36358942,92720251
46495539,356497535
126723042,177050523
84547687,277671160
84547687,145493522
7615259,27315790
46415349,185393615
99251649,80793371
111325472,92959953
136538477,197136600
15163123,245628979
22174547,314657409
57213531,210326377
134518536,186550688
33210604,385667932
106488619,305124436
62411687,89313832
139600267,99847553
72742548,6684636
4310004,43213712
61184967,5531630
72802893,388786498
72802893,175308581
37872668,156177163
47156937,320982439
47156937,86606395
47156937,181995450
57119664,188317546
96934202,37375519
88158177,42706524
107131173,328990099
66625323,182572726
136628716,131160083
124789729,263836314
128476824,372191166
35576981,113259937
25389839,201148520
32298483,345494987
27756102,47656225
25866313,178276656
59348943,93663735
59348943,93663735
59348943,93663735
6629168,260307401
98747755,54250993
74346830,331430170
71738077,368906079
106678728,217168193
30607791,152964865
53675738,92094789
53540927,388923015
75867540,192297104
75867540,226572117
75867540,105268001
75867540,10329779
42977680,323165676
78922712,328741676
41166322,244611561
41166322,357851438
81770873,341639594
132925736,160609375
126814277,318913332
40523696,18993624
40523696,46224541
19526617,289754072
19526617,89608138
92471565,256875800
37605904,307522618
109369720,372074895
16721464,381821169
73331581,252182155
76417703,184424807
117859770,88196283
132977088,12713208
117902534,307586235
117902534,307586235
104891848,183993503
112188013,47649820
112188013,326778012
136723996,144290891
61942084,212069639
139786671,345701490
3624197,336562898
16915261,16358948
5435909,403971770
70428849,222152479
90116353,120086661
112982989,17099566
6597815,187303998
137449253,77696073
62533830,21935706
6866692,52268110
6866692,273134511
78048479,134776158
132045912,360827205
132045912,222608700
121637618,331481924
86431623,215662395
111516163,398004532
55678980,290525713
627349,400499276
57673022,330168371
26664688,100632935
26664688,380955485
125250972,331934836
125250972,195976497
102041361,361402727
116187395,209362497
58917479,314484808
63643294,20663453
18760411,107941634
92500742,137896211
64966045,387472325
118701616,102569887
40260421,368182432
23450918,328275451
65427975,139857258
119370179,303947022
28951963,244296338
102499982,23568897
120527330,238984172
25167480,52463793
101650089,268338927
50177259,106400843
92773427,308681302
8081753,212188725
12092954,352891377
50373510,73116229
123888602,284508972
10997935,253825924
1434429,199150328
112344371,245229122
25505801,377464168
132859392,327176259
93325108,155866957
96786471,6944707
88257423,233149520
88257423,198440921
94779338,348887314
95280402,109280331
85374735,163777852
135469853,16152852
92960199,189073669
136265501,216232974
35569676,400978475
139749655,249958501
62054015,222677078
15926090,392398607
8036273,166401618
90135444,302992441
8036273,169281411
20355886,342796882
108935333,62529829
108944739,10648971
65507981,44854402
24024083,268439908
83506787,347187907
135426325,13752435
99936097,37178842
117909781,302365197
61414783,276462439
110488779,40808898
135514874,102191389
2616976,61228317
55179271,315549122
57983419,356157987
75489895,391045684
99910813,16705844
55585675,339333726
13789551,274121096
13789551,214641344
13789551,127920383
3303277,151193634
3303277,307385176
48995879,78425684
131532094,317128208
62144207,190954415
92669887,348750631
92669887,348750631
92669887,343582681
92669887,328795747
66421472,205879221
66421472,161651965
66421472,133423089
26953831,346991766
137292155,14087919
11521732,341653916
22088523,320365823
43114655,70990661
43114655,35658539
122178945,317495130
64296382,52202615
74158682,2106027
42659811,261263789
140381135,358873848
140381135,193507507
18187983,242427402
22833522,29098632
98438834,291518396
89172693,129950687
108594053,260221341
83284013,301360824
83284013,135868215
19095,139230992
129284687,322968860
38993814,242541
127219944,246260020
123488278,66774654
123488278,159115656
25837904,259677320
25837904,187870975
114999744,180868813
71152040,195664364
36641911,277169337
71344020,301772208
71588286,342457039
93507114,70810974
24839021,228058625
24839021,228058625
24839021,398819247
24839021,200610028
24839021,200610028
24839021,163169700
24839021,163169700
36123691,10750044
30872855,161403515
13741474,24419478
134309562,369554801
136878893,179675531
130478203,111197071
21367508,284555480
65420807,312583213
44445004,158506442
61414783,262082084
36312535,103407837
18731849,152374324
8442041,306987566
7821057,326108663
106212242,70728441
74346830,337455220
112809032,288481014
86236991,187655159
112809032,25439596
136005200,148557065
33499587,400685890
2978492,56087893
75536562,280336803
135514874,165101425
18760411,249389350
131532094,317128208
141996578,277269693
55179271,61924666
55179271,50793673
21573720,248862639
102041361,336431287
101689972,95311977
102041361,244903085
72840840,104883287
5224199,197251660
77053167,402486865
68209642,46666625
64966045,367405290
91338720,309836050
84001614,237443949
106760980,339091520
113136221,276277934
47587432,132739096
57119664,81443832
3889704,92268470
56707430,46232478
95321594,133028584
68195140,195020497
74703764,348156476
67915350,343552299
111516163,31292606
122663988,51365374
26664688,217994043
26664688,280281637
26664688,242567699
26664688,44263809
51969060,291327565
106042420,309079334
807799,15892077
10735808,361050366
29515777,80043959
29515777,178017103
29515777,216236416
61382316,104143045
64204275,167334254
31166915,328754544
55554272,211218364
63479831,389312102
28836058,234332135
32109732,91016482
114644257,400862852
24024083,282188168
24024083,277937738
24729502,402188127
136265501,216232974
15350277,369032781
18737614,147667011
14035158,175183728
45858056,274393725
45858056,48862351
105425041,20754830
12592427,300789682
47795449,213354160
129856530,71771232
80653155,381518558
76240558,39142765
131393158,83013703
24045086,23119047
29359060,374781220
125117551,158206664
80489520,178600574
93325108,173419821
96786471,93663735
123488278,201349226
123488278,212678995
14753773,180878088
40743909,80194160
40743909,168240940
49335337,201301033
68795151,161992080
22235504,8591377
35633068,194254103
110935101,349051058
4193084,92887857
4193084,327634624
74094443,36830195
53016665,216831269
53016665,311784379
11330956,79990024
77465332,261481160
125250972,130701844
102991428,302157224
139659858,147644734
105058907,215641142
131578590,137683318
131578590,137683318
102942038,384368183
18552045,181352874
134351539,394221432
40538635,166004484
47156937,254476675
47156937,254476675
47156937,191610636
47156937,173258975
47156937,28498327
73791142,83038761
88158177,26133233
114407780,235009366
118400837,311674876
91805048,296319143
24417994,353984225
2511629,49660831
43114655,115899064
87567216,109343952
92471565,45108059
114037562,286623026
114728469,121477164
122440572,298006895
122440572,247839685
72802893,325571888
72802893,95705686
62800458,314096331
77187176,395856501
77187176,388623507
92266011,77493208
114936167,119941758
66179672,213687087
68183978,190205698
138000484,173751059
127219944,204893023
29221987,7811057
62533830,104929247
38182692,150020871
102100388,230558745
102100388,230558745
102100388,182662726
98377685,192217165
77861025,365492646
79821777,216790856
109122076,75504163
29812907,85974467
84824562,78660743
98292967,219115841
19936645,118063067
13201221,252190881
18444881,59438540
53334106,68621367
22833522,241770253
22833522,138638751
45481107,66189388
96993474,350918260
14504881,322977015
14167442,351184989
85164861,110467907
105767002,379135711
72399721,330163669
11585295,53815116
12504005,16764227
