user_id,item_id
40907060,88496477
40907060,187198470
40907060,113833788
69103074,360406506
69103074,236744779
69103074,386062568
16691538,217586610
16691538,156616474
16691538,116231796
106488619,240252359
106488619,35135203
106488619,295076706
106488619,243504133
106488619,41201484
106488619,352636057
26024212,319363150
26024212,312316461
26024212,365998670
113777396,395215583
113777396,57756778
113777396,394677903
113777396,242276965
113777396,362770412
113777396,19170547
25800428,94822830
25800428,261373410
25800428,287045289
25800428,283853774
25800428,98270795
25800428,118638614
25800428,319864821
25800428,187401481
25800428,278708292
25800428,55825315
25800428,164054323
25800428,58686839
25800428,403242367
25800428,176582780
25800428,105788052
25800428,170209832
25800428,323971321
25800428,42778116
25800428,213323372
25800428,126647270
25800428,360435662
25800428,320345971
25800428,294316370
25800428,27589268
25800428,220134040
25800428,392962816
25800428,140376852
40260421,343563836
40260421,169662396
40260421,102901116
100772220,372895750
100772220,53519783
100772220,331169792
45674240,382217497
45674240,123213660
45674240,382417631
45674240,83719567
45674240,86424569
45674240,163205324
55554272,96777557
55554272,32389451
55554272,191375871
55554272,217841238
55554272,332853326
55554272,4386604
41302437,40285277
41302437,246172513
41302437,76973584
90093972,272042593
90093972,183503329
90093972,138930077
90093972,304658227
90093972,364172187
90093972,273287578
90093972,296751981
90093972,105975375
90093972,125554786
90093972,81866718
90093972,43454449
90093972,152011399
17471472,339550882
17471472,118595236
17471472,151115927
126632739,9335936
126632739,12391808
126632739,223371445
112225904,55057652
112225904,263717986
112225904,169402261
126858545,129013517
126858545,271054655
126858545,238044337
19381333,363371524
19381333,1895712
19381333,179604635
19381333,325689733
19381333,223803188
19381333,240548122
19381333,116706900
19381333,145900520
19381333,226348948
74016810,390141072
74016810,266000578
74016810,227531563
122762182,87648629
122762182,319478197
122762182,215983751
16389213,389750965
16389213,183491586
16389213,230124036
130637943,378500875
130637943,32200584
130637943,341590781
130637943,283810699
130637943,228902824
130637943,375458180
130637943,286777453
130637943,341434442
130637943,119486544
73427429,300580187
73427429,30563394
73427429,273653389
73427429,383329692
73427429,209400496
73427429,192567727
80376775,65648780
80376775,61365646
80376775,41304999
80376775,282594902
80376775,403847772
80376775,42309031
80376775,264294309
80376775,25880302
80376775,180519153
21724189,331506580
21724189,7850014
21724189,26796491
21724189,327727043
21724189,257100540
21724189,198130784
21724189,128741408
21724189,269309648
21724189,209854710
139749655,130648613
139749655,259238896
139749655,110750456
139749655,119480671
139749655,328525224
139749655,259497276
33210604,253948403
33210604,67076508
33210604,197803003
33210604,118646181
33210604,176493583
33210604,34102362
1627203,383603907
1627203,394358809
1627203,363154524
1627203,89242693
1627203,292393083
1627203,209975393
1627203,181001307
1627203,144459383
1627203,41304999
1627203,204373466
1627203,11995355
1627203,232327246
1627203,116097438
1627203,286581491
1627203,336535514
1627203,329544618
1627203,390563560
1627203,26176017
1627203,237563260
1627203,83830053
1627203,266060797
1627203,118830190
1627203,162314470
1627203,285679689
1627203,188732950
1627203,326222529
1627203,198008035
1627203,38175531
1627203,106200956
1627203,129968678
1627203,175096815
1627203,342168656
1627203,309244888
13925946,188732950
13925946,47765156
13925946,66318617
56413410,333883223
56413410,248636929
56413410,336659747
112156434,356239699
112156434,155320254
112156434,376711820
112156434,110335209
112156434,109826935
112156434,232031553
112156434,216372560
112156434,334460122
112156434,336661202
112156434,7591964
112156434,395003118
112156434,56654590
121013343,120074211
121013343,138726541
121013343,220315473
3716598,259894891
3716598,30427235
3716598,152681082
3716598,251440237
3716598,174702907
3716598,108884864
3716598,247735786
3716598,108017332
3716598,320469740
71152040,273560884
71152040,349933473
71152040,269150223
71152040,130419937
71152040,19927220
71152040,5209540
71152040,274512615
71152040,231969416
71152040,236944347
71152040,38029348
71152040,154786664
71152040,183465956
71152040,10811337
71152040,102623911
71152040,128772066
23793179,199269946
23793179,173960549
23793179,97432501
23793179,203680876
23793179,344605348
23793179,241471585
23793179,308966647
23793179,41448725
23793179,196077758
23793179,117371328
23793179,125593389
23793179,319676003
71193336,183470328
71193336,310496689
71193336,226103021
71193336,41043626
71193336,239535153
71193336,127224908
71193336,298206428
71193336,343171353
71193336,108017332
135413852,151802533
135413852,155287433
135413852,89587916
56752880,385952373
56752880,209472548
56752880,297990172
14971169,366748144
14971169,101056531
14971169,92006156
14971169,323892572
14971169,349448486
14971169,395361967
3586430,342598663
3586430,80597143
3586430,178294079
93101761,144432193
93101761,99367884
93101761,399191440
93101761,388194306
93101761,297950483
93101761,305719854
113941171,196553431
113941171,224135816
113941171,334220334
113941171,57819382
113941171,389340577
113941171,34670567
81415350,345625521
81415350,368036178
81415350,303452841
81415350,28399925
81415350,151319652
81415350,233449387
81415350,404228037
81415350,356267024
81415350,399490483
81415350,119478325
81415350,374348917
81415350,197259042
81415350,8063419
81415350,380522327
81415350,237542918
32531784,209528539
32531784,10276093
32531784,147645407
32531784,170067063
32531784,47900413
32531784,402588299
69584099,83760958
69584099,127867538
69584099,197483817
69584099,265392143
69584099,175957535
69584099,135260249
136878893,207079120
136878893,98982810
136878893,87987056
126814277,132131748
126814277,39115723
126814277,367496502
18760411,161204069
18760411,150826792
18760411,294127257
18760411,169402261
18760411,275504801
18760411,243068542
18760411,5574613
18760411,255302572
18760411,350674375
18760411,22667958
18760411,280383391
18760411,100128761
18760411,97655171
18760411,182450309
18760411,22543931
18760411,104458576
18760411,118744429
18760411,226507490
18760411,272625235
18760411,242793426
18760411,274959751
18760411,235059851
18760411,35096652
18760411,64344663
110728476,181511387
110728476,155877380
110728476,121422541
135012604,171335454
135012604,298742165
135012604,383281137
75764489,361830552
75764489,292956680
75764489,214409539
75764489,245707026
75764489,350016952
75764489,160667006
125133592,144589112
125133592,305950235
125133592,169540009
125133592,262142916
125133592,348290225
125133592,29075040
125133592,248877518
125133592,170209832
125133592,3197344
125133592,375045518
125133592,235100050
125133592,373391070
125133592,353336272
125133592,352933534
125133592,380767284
125133592,281833376
125133592,145638758
125133592,56463801
77981288,40144788
77981288,305361313
77981288,353309340
126082433,330058678
126082433,325934176
126082433,191587526
73490341,121388348
73490341,55298176
73490341,30476069
73490341,339966048
73490341,96097979
73490341,346506124
117143145,109392881
117143145,148739035
117143145,156937246
36312535,75451976
36312535,159924662
36312535,18523098
36312535,96189607
36312535,362258151
36312535,55689469
36312535,135202739
36312535,225753512
36312535,124455659
36312535,181316066
36312535,148897345
36312535,222890056
36312535,283473080
36312535,187475544
36312535,142377128
142181977,348489617
142181977,335117257
142181977,64979385
91542984,385070939
91542984,56795997
91542984,59783204
81949895,8663282
81949895,35608573
81949895,140703571
46896961,249081280
46896961,214104205
46896961,12525454
68656573,56592382
68656573,62043246
68656573,44226332
85164861,290099526
85164861,291318790
85164861,366882456
73758350,355450564
73758350,364061260
73758350,241401180
89903781,384283249
89903781,158170689
89903781,342168656
41866258,325873641
41866258,342518760
41866258,262867080
49616948,168170352
49616948,207862398
49616948,158629062
88620925,93010414
88620925,370927212
88620925,153532410
18261127,4155737
18261127,372621358
18261127,110463077
18261127,286092157
18261127,199912071
18261127,15040633
73570970,201042175
73570970,194518138
73570970,158287649
97873830,3369775
97873830,194625297
97873830,362781073
91309794,306832607
91309794,313738255
91309794,228453431
96851252,223158442
96851252,373013459
96851252,359969834
96851252,235206582
96851252,49794844
96851252,279001300
96851252,161950634
96851252,140665437
96851252,34159188
96851252,217940543
96851252,242793426
96851252,349891206
56707430,164453741
56707430,75441364
56707430,211966330
6193425,165711523
6193425,193581797
6193425,73260448
36986111,131508005
36986111,220706896
36986111,257046221
100268421,84462933
100268421,28406469
100268421,39544619
6396227,31440614
6396227,303732882
6396227,187198470
6396227,188823776
6396227,143996389
6396227,83802744
6396227,238223852
6396227,275831959
6396227,240385371
10697611,171610031
10697611,218892884
10697611,1754444
8442041,235721210
8442041,43578886
8442041,297877352
8442041,37304885
8442041,55403610
8442041,117533801
8442041,252309422
8442041,391028836
8442041,4613281
8442041,393704039
8442041,69725581
8442041,226219907
8442041,132858711
8442041,308768470
8442041,184367010
8442041,307865857
8442041,153398204
8442041,97338160
8442041,50390324
8442041,141768542
8442041,108731808
8442041,242353916
8442041,2445821
8442041,161056398
8442041,270672452
8442041,45333318
8442041,286581491
36113584,233071896
36113584,212508804
36113584,111422374
36113584,148482132
36113584,281917282
36113584,283128770
25992841,153751757
25992841,118319278
25992841,392905232
25992841,242419424
25992841,186708035
25992841,335767535
83257584,173033419
83257584,150925720
83257584,399312729
38307670,339550882
38307670,39495483
38307670,124245896
60473530,220202818
60473530,166690236
60473530,317935694
36409669,126726923
36409669,68133188
36409669,74259002
91450392,389709742
91450392,335309109
91450392,161441883
57071628,64243306
57071628,42571631
57071628,374101900
57071628,349353452
57071628,177212089
57071628,364664770
133135970,98723089
133135970,225375655
133135970,61955114
133135970,38965179
133135970,219149878
133135970,202173907
133135970,32301632
133135970,392162709
133135970,264419361
133135970,43134506
133135970,248884278
133135970,107458705
133135970,18592651
133135970,391686916
133135970,148017052
109639192,193132815
109639192,236744779
109639192,107634542
109639192,304221348
109639192,372187035
109639192,330396327
109639192,238017630
109639192,149381675
109639192,119270713
49445501,115544360
49445501,283144710
49445501,148166676
49445501,301068391
49445501,397180248
49445501,41064273
49445501,133138154
49445501,140681084
49445501,222924463
98006050,142841837
98006050,25610838
98006050,242793426
98006050,171978679
98006050,296707115
98006050,116470773
7721554,174279030
7721554,43578886
7721554,282711956
41504400,98982810
41504400,279638230
41504400,325648867
36123691,97383754
36123691,401999566
36123691,102841183
36123691,224115724
36123691,94129340
36123691,342468572
117106172,92366857
117106172,135069422
117106172,97608120
48733433,110937823
48733433,16060056
48733433,62931961
48733433,234300967
48733433,192344747
48733433,128456327
48733433,100615546
48733433,149381675
48733433,247918119
48733433,99402083
48733433,153628973
48733433,156635228
48733433,158948787
48733433,109218575
48733433,345739679
48733433,196355525
48733433,239289462
48733433,334605506
113136221,335320030
113136221,8260217
113136221,332854743
90909280,192695601
90909280,189333632
90909280,196249733
86056995,215983751
86056995,336964013
86056995,36746276
9804081,197878786
9804081,385397500
9804081,50791918
117788466,13127523
117788466,215003587
117788466,118477393
110935101,314019385
110935101,214457575
110935101,67157072
110935101,178699616
110935101,301107344
110935101,6996465
110935101,80796732
110935101,81726739
110935101,220097524
50177259,33184313
50177259,63801156
50177259,396347182
134002712,192001034
134002712,187816217
134002712,373499226
38850613,226573750
38850613,227844854
38850613,326074214
38850613,171335454
38850613,25270714
38850613,120021816
122440572,8118885
122440572,89592656
122440572,349606539
122440572,399006733
122440572,107010534
122440572,314460183
122440572,214421927
122440572,303788421
122440572,297928265
88449184,400748825
88449184,126490759
88449184,85496317
69814478,2865973
69814478,125629709
69814478,272798514
69814478,154064504
69814478,258577969
69814478,29857043
69814478,243445555
69814478,58393450
69814478,280031860
69814478,196583756
69814478,287789739
69814478,393301758
69814478,8694687
69814478,310925651
69814478,9877734
69814478,98270795
69814478,291604241
69814478,315630924
69814478,42820753
69814478,161120112
69814478,29657843
69814478,385067968
69814478,134502670
69814478,28558308
69814478,288219839
69814478,124494209
69814478,58686839
69814478,140698388
69814478,220553396
69814478,152161288
51175203,191752464
51175203,340676572
51175203,3617914
24744728,181347501
24744728,333342226
24744728,333810561
24744728,298332235
24744728,190688328
24744728,368233625
92297176,358592651
92297176,28654841
92297176,65937755
129575184,195233141
129575184,157347119
129575184,228335794
88257423,359552255
88257423,319699110
88257423,236867005
88257423,259281774
88257423,278708292
88257423,139048812
88257423,102969825
88257423,48941030
88257423,36747439
98707773,16911730
98707773,148672829
98707773,270075227
98707773,35973237
98707773,23653466
98707773,215541501
24998109,198400340
24998109,97324094
24998109,42433994
135676027,247009025
135676027,395809099
135676027,254461105
135676027,188799605
135676027,377431327
135676027,174477337
135676027,210807832
135676027,118397059
135676027,6018160
135676027,218867673
135676027,197952461
135676027,324816544
135676027,177180249
135676027,215121434
135676027,340804993
135676027,199407746
135676027,29857043
135676027,65192834
135676027,205405880
135676027,117384023
135676027,131850236
61875003,350907025
61875003,126490759
61875003,359916772
61875003,176302908
61875003,394358809
61875003,313318820
60017012,194109891
60017012,39358163
60017012,331301535
62411687,144722026
62411687,283714482
62411687,44864664
69240146,259497276
69240146,379715975
69240146,273118637
69240146,308640036
69240146,397094858
69240146,364772911
69240146,230400473
69240146,379495252
69240146,205451765
69240146,30734894
69240146,81664250
69240146,161950634
69240146,285834927
69240146,202346768
69240146,62263904
69240146,167571881
69240146,673125
69240146,223121342
21072045,2445821
21072045,171836375
21072045,177241392
21072045,98985797
21072045,259053270
21072045,395485304
15817558,345009148
15817558,35871368
15817558,311060861
15817558,65995245
15817558,343072323
15817558,342372325
15817558,86066789
15817558,320628985
15817558,4519148
15817558,83807514
15817558,310066305
15817558,49292982
15817558,130795335
15817558,183337242
15817558,306456081
15817558,355907919
15817558,388744462
15817558,71534400
14974061,17123536
14974061,55756428
14974061,314004418
7324990,391336477
7324990,43794121
7324990,286610134
7324990,351145288
7324990,156643373
7324990,57123377
58039277,393322702
58039277,381757047
58039277,26452000
85305086,293621697
85305086,399048084
85305086,28666125
85305086,24486734
85305086,335750593
85305086,143695214
60284321,24854218
60284321,251935830
60284321,284635384
60284321,289388518
60284321,187721147
60284321,53436968
15024343,316555195
15024343,54917755
15024343,211576594
87837648,68247139
87837648,162415269
87837648,293089735
71276064,26345705
71276064,343332483
71276064,10811337
99136326,63067585
99136326,36384642
99136326,171592567
99136326,276011246
99136326,36263180
99136326,121278209
99136326,99173814
99136326,1504296
99136326,141258441
99136326,284509201
99136326,231583695
